Arrival Date,Arrival Date (Day),Arrival Date (Hour),Arrival Date (Minute),Arrival Date (Month),Arrival Date (Quarter),Arrival Date (Second),Arrival Date (Week),Arrival Date (Year),Arrival Date (Epoch days),Arrival Date (Epoch seconds),Dispatch Date,Dispatch Date (Day),Dispatch Date (Hour),Dispatch Date (Minute),Dispatch Date (Month),Dispatch Date (Quarter),Dispatch Date (Second),Dispatch Date (Week),Dispatch Date (Year),Dispatch Date (Epoch days),Dispatch Date (Epoch seconds),From Source,Ordered ID,To Destination,Truck ID,Warehouse IDs
"",,,,,,,,,0,0,29/5/2018,29,00,00,05,2,00,22,2018,17680,1527552000,WWE1001,ORD1148,SERVICEPROVIDER1020,TRU1001,WWE1001
"",,,,,,,,,0,0,30/5/2018,30,00,00,05,2,00,22,2018,17681,1527638400,WWE1001,ORD1149,SERVICEPROVIDER1020,TRU1001,WWE1001
1/6/2018,01,00,00,06,2,00,22,2018,17683,1527811200,31/5/2018,31,00,00,05,2,00,22,2018,17682,1527724800,WWE1001,ORD1150,SERVICEPROVIDER1020,TRU1001,WWE1001
"",,,,,,,,,0,0,1/6/2018,01,00,00,06,2,00,22,2018,17683,1527811200,WWE1001,ORD1151,SERVICEPROVIDER1020,TRU1001,WWE1001
3/6/2018,03,00,00,06,2,00,22,2018,17685,1527984000,2/6/2018,02,00,00,06,2,00,22,2018,17684,1527897600,WWE1001,ORD1152,SERVICEPROVIDER1020,TRU1001,WWE1001
"",,,,,,,,,0,0,3/6/2018,03,00,00,06,2,00,22,2018,17685,1527984000,WWE1001,ORD1153,SERVICEPROVIDER1020,TRU1001,WWE1001
"",,,,,,,,,0,0,4/6/2018,04,00,00,06,2,00,23,2018,17686,1528070400,WWE1001,ORD1154,SERVICEPROVIDER1020,TRU1001,WWE1001
"",,,,,,,,,0,0,5/6/2018,05,00,00,06,2,00,23,2018,17687,1528156800,WWE1001,ORD1155,SERVICEPROVIDER1020,TRU1001,WWE1001
7/6/2018,07,00,00,06,2,00,23,2018,17689,1528329600,6/6/2018,06,00,00,06,2,00,23,2018,17688,1528243200,WWE1001,ORD1156,SERVICEPROVIDER1020,TRU1001,WWE1001
"",,,,,,,,,0,0,7/6/2018,07,00,00,06,2,00,23,2018,17689,1528329600,WWE1001,ORD1157,SERVICEPROVIDER1020,TRU1001,WWE1001
9/6/2018,09,00,00,06,2,00,23,2018,17691,1528502400,8/6/2018,08,00,00,06,2,00,23,2018,17690,1528416000,WWE1001,ORD1158,SERVICEPROVIDER1020,TRU1001,WWE1001
"",,,,,,,,,0,0,9/6/2018,09,00,00,06,2,00,23,2018,17691,1528502400,WWE1001,ORD1159,SERVICEPROVIDER1020,TRU1001,WWE1001
"",,,,,,,,,0,0,10/6/2018,10,00,00,06,2,00,23,2018,17692,1528588800,WWE1001,ORD1160,SERVICEPROVIDER1020,TRU1001,WWE1001
"",,,,,,,,,0,0,11/6/2018,11,00,00,06,2,00,24,2018,17693,1528675200,WMW1001,ORD1161,RETAILER1001,TRU1002,WMW1001
13/6/2018,13,00,00,06,2,00,24,2018,17695,1528848000,12/6/2018,12,00,00,06,2,00,24,2018,17694,1528761600,WMW1001,ORD1162,RETAILER1001,TRU1002,WMW1001
"",,,,,,,,,0,0,13/6/2018,13,00,00,06,2,00,24,2018,17695,1528848000,WMW1001,ORD1163,RETAILER1001,TRU1002,WMW1001
15/6/2018,15,00,00,06,2,00,24,2018,17697,1529020800,14/6/2018,14,00,00,06,2,00,24,2018,17696,1528934400,WMW1001,ORD1164A,RETAILER1001,TRU1002,WMW1001
23/6/2018,23,00,00,06,2,00,25,2018,17705,1529712000,22/6/2018,22,00,00,06,2,00,25,2018,17704,1529625600,WMW1001,ORD1164B,RETAILER1001,TRU1002,WMW1001
"",,,,,,,,,0,0,15/6/2018,15,00,00,06,2,00,24,2018,17697,1529020800,WMW1001,ORD1165,RETAILER1001,TRU1002,WMW1001
"",,,,,,,,,0,0,16/6/2018,16,00,00,06,2,00,24,2018,17698,1529107200,WMW1001,ORD1166,RETAILER1001,TRU1002,WMW1001
"",,,,,,,,,0,0,17/6/2018,17,00,00,06,2,00,24,2018,17699,1529193600,WMW1001,ORD1167,RETAILER1001,TRU1002,WMW1001
19/6/2018,19,00,00,06,2,00,25,2018,17701,1529366400,18/6/2018,18,00,00,06,2,00,25,2018,17700,1529280000,WMW1001,ORD1168,RETAILER1001,TRU1002,WMW1001
"",,,,,,,,,0,0,19/6/2018,19,00,00,06,2,00,25,2018,17701,1529366400,WMW1001,ORD1169,RETAILER1001,TRU1002,WMW1001
23/6/2018,23,00,00,06,2,00,25,2018,17705,1529712000,20/6/2018,20,00,00,06,2,00,25,2018,17702,1529452800,WMW1001,ORD1170,RETAILER1001,TRU1002,WMW1001
"",,,,,,,,,0,0,21/6/2018,21,00,00,06,2,00,25,2018,17703,1529539200,WMW1001,ORD1171,RETAILER1001,TRU1002,WMW1001
"",,,,,,,,,0,0,22/6/2018,22,00,00,06,2,00,25,2018,17704,1529625600,WMW1001,ORD1172,RETAILER1001,TRU1002,WMW1001
"",,,,,,,,,0,0,23/6/2018,23,00,00,06,2,00,25,2018,17705,1529712000,WMW1001,ORD1173,RETAILER1001,TRU1002,WMW1001
27/6/2018,27,00,00,06,2,00,26,2018,17709,1530057600,24/6/2018,24,00,00,06,2,00,25,2018,17706,1529798400,WMW1001,ORD1174,RETAILER1001,TRU1002,WMW1001
"",,,,,,,,,0,0,25/6/2018,25,00,00,06,2,00,26,2018,17707,1529884800,WMW1001,ORD1175,RETAILER1001,TRU1002,WMW1001
29/6/2018,29,00,00,06,2,00,26,2018,17711,1530230400,26/6/2018,26,00,00,06,2,00,26,2018,17708,1529971200,WMW1001,ORD1176,RETAILER1001,TRU1002,WMW1001
"",,,,,,,,,0,0,27/6/2018,27,00,00,06,2,00,26,2018,17709,1530057600,WMW1001,ORD1177,RETAILER1001,TRU1002,WMW1001
"",,,,,,,,,0,0,28/6/2018,28,00,00,06,2,00,26,2018,17710,1530144000,WMW1001,ORD1178,RETAILER1001,TRU1002,WMW1001
"",,,,,,,,,0,0,29/6/2018,29,00,00,06,2,00,26,2018,17711,1530230400,WMW1001,ORD1179,RETAILER1001,TRU1002,WMW1001
3/7/2018,03,00,00,07,3,00,27,2018,17715,1530576000,30/6/2018,30,00,00,06,2,00,26,2018,17712,1530316800,WMW1001,ORD1180,RETAILER1001,TRU1002,WMW1001
"",,,,,,,,,0,0,1/7/2018,01,00,00,07,3,00,26,2018,17713,1530403200,WMW1001,ORD1181,RETAILER1001,TRU1002,WMW1001
5/7/2018,05,00,00,07,3,00,27,2018,17717,1530748800,2/7/2018,02,00,00,07,3,00,27,2018,17714,1530489600,WMW1001,ORD1182,RETAILER1001,TRU1002,WMW1001
"",,,,,,,,,0,0,3/7/2018,03,00,00,07,3,00,27,2018,17715,1530576000,WMW1001,ORD1183,RETAILER1001,TRU1002,WMW1001
"",,,,,,,,,0,0,4/7/2018,04,00,00,07,3,00,27,2018,17716,1530662400,WMW1001,ORD1184,RETAILER1001,TRU1002,WMW1001
"",,,,,,,,,0,0,5/7/2018,05,00,00,07,3,00,27,2018,17717,1530748800,WMW1001,ORD1185,RETAILER1001,TRU1002,WMW1001
9/7/2018,09,00,00,07,3,00,28,2018,17721,1531094400,6/7/2018,06,00,00,07,3,00,27,2018,17718,1530835200,WMW1001,ORD1186,RETAILER1001,TRU1002,WMW1001
"",,,,,,,,,0,0,7/7/2018,07,00,00,07,3,00,27,2018,17719,1530921600,WMW1001,ORD1187,RETAILER1001,TRU1002,WMW1001
11/7/2018,11,00,00,07,3,00,28,2018,17723,1531267200,8/7/2018,08,00,00,07,3,00,27,2018,17720,1531008000,WMW1001,ORD1188,RETAILER1001,TRU1002,WMW1001
"",,,,,,,,,0,0,9/7/2018,09,00,00,07,3,00,28,2018,17721,1531094400,WMW1001,ORD1189,RETAILER1001,TRU1002,WMW1001
"",,,,,,,,,0,0,10/7/2018,10,00,00,07,3,00,28,2018,17722,1531180800,WMW1001,ORD1190,RETAILER1002,TRU1002,WMW1001
"",,,,,,,,,0,0,11/7/2018,11,00,00,07,3,00,28,2018,17723,1531267200,WMW1001,ORD1191,RETAILER1002,TRU1002,WMW1001
15/7/2018,15,00,00,07,3,00,28,2018,17727,1531612800,12/7/2018,12,00,00,07,3,00,28,2018,17724,1531353600,WMW1001,ORD1192,RETAILER1002,TRU1002,WMW1001
"",,,,,,,,,0,0,13/7/2018,13,00,00,07,3,00,28,2018,17725,1531440000,WMW1001,ORD1193,RETAILER1002,TRU1002,WMW1001
17/7/2018,17,00,00,07,3,00,29,2018,17729,1531785600,14/7/2018,14,00,00,07,3,00,28,2018,17726,1531526400,WMW1001,ORD1194,RETAILER1002,TRU1002,WMW1001
"",,,,,,,,,0,0,15/7/2018,15,00,00,07,3,00,28,2018,17727,1531612800,WMW1001,ORD1195,RETAILER1002,TRU1002,WMW1001
"",,,,,,,,,0,0,16/7/2018,16,00,00,07,3,00,29,2018,17728,1531699200,WMW1001,ORD1196,RETAILER1002,TRU1002,WMW1001
"",,,,,,,,,0,0,17/7/2018,17,00,00,07,3,00,29,2018,17729,1531785600,WMW1001,ORD1197,RETAILER1002,TRU1002,WMW1001
21/7/2018,21,00,00,07,3,00,29,2018,17733,1532131200,18/7/2018,18,00,00,07,3,00,29,2018,17730,1531872000,WMW1001,ORD1198,RETAILER1002,TRU1002,WMW1001
"",,,,,,,,,0,0,19/7/2018,19,00,00,07,3,00,29,2018,17731,1531958400,WMW1001,ORD1199,RETAILER1002,TRU1002,WMW1001
23/7/2018,23,00,00,07,3,00,30,2018,17735,1532304000,20/7/2018,20,00,00,07,3,00,29,2018,17732,1532044800,WMW1001,ORD1200,RETAILER1002,TRU1002,WMW1001
"",,,,,,,,,0,0,21/7/2018,21,00,00,07,3,00,29,2018,17733,1532131200,WMW1001,ORD1201,RETAILER1002,TRU1002,WMW1001
"",,,,,,,,,0,0,22/7/2018,22,00,00,07,3,00,29,2018,17734,1532217600,WMW1001,ORD1202,RETAILER1002,TRU1002,WMW1001
"",,,,,,,,,0,0,23/7/2018,23,00,00,07,3,00,30,2018,17735,1532304000,WMW1001,ORD1203,RETAILER1002,TRU1002,WMW1001
27/7/2018,27,00,00,07,3,00,30,2018,17739,1532649600,24/7/2018,24,00,00,07,3,00,30,2018,17736,1532390400,WMW1001,ORD1204,RETAILER1002,TRU1002,WMW1001
"",,,,,,,,,0,0,25/7/2018,25,00,00,07,3,00,30,2018,17737,1532476800,WMW1001,ORD1205,RETAILER1002,TRU1002,WMW1001
29/7/2018,29,00,00,07,3,00,30,2018,17741,1532822400,26/7/2018,26,00,00,07,3,00,30,2018,17738,1532563200,WMW1001,ORD1206,RETAILER1002,TRU1002,WMW1001
"",,,,,,,,,0,0,27/7/2018,27,00,00,07,3,00,30,2018,17739,1532649600,WMW1001,ORD1207,RETAILER1002,TRU1002,WMW1001
"",,,,,,,,,0,0,28/7/2018,28,00,00,07,3,00,30,2018,17740,1532736000,WMW1001,ORD1208,RETAILER1002,TRU1002,WMW1001
"",,,,,,,,,0,0,29/7/2018,29,00,00,07,3,00,30,2018,17741,1532822400,WMW1001,ORD1209,RETAILER1002,TRU1002,WMW1001
2/8/2018,02,00,00,08,3,00,31,2018,17745,1533168000,30/7/2018,30,00,00,07,3,00,31,2018,17742,1532908800,WMW1001,ORD1210,RETAILER1002,TRU1002,WMW1001
"",,,,,,,,,0,0,31/7/2018,31,00,00,07,3,00,31,2018,17743,1532995200,WMW1001,ORD1211,RETAILER1002,TRU1002,WMW1001
4/8/2018,04,00,00,08,3,00,31,2018,17747,1533340800,1/8/2018,01,00,00,08,3,00,31,2018,17744,1533081600,WMW1001,ORD1212,RETAILER1002,TRU1002,WMW1001
"",,,,,,,,,0,0,2/8/2018,02,00,00,08,3,00,31,2018,17745,1533168000,WMW1001,ORD1213,RETAILER1002,TRU1002,WMW1001
"",,,,,,,,,0,0,3/8/2018,03,00,00,08,3,00,31,2018,17746,1533254400,WMW1001,ORD1214,RETAILER1002,TRU1002,WMW1001
"",,,,,,,,,0,0,4/8/2018,04,00,00,08,3,00,31,2018,17747,1533340800,WMW1001,ORD1215,RETAILER1002,TRU1002,WMW1001
8/8/2018,08,00,00,08,3,00,32,2018,17751,1533686400,5/8/2018,05,00,00,08,3,00,31,2018,17748,1533427200,WMW1001,ORD1216,RETAILER1002,TRU1002,WMW1001
"",,,,,,,,,0,0,6/8/2018,06,00,00,08,3,00,32,2018,17749,1533513600,WMW1001,ORD1217,RETAILER1002,TRU1002,WMW1001
10/8/2018,10,00,00,08,3,00,32,2018,17753,1533859200,7/8/2018,07,00,00,08,3,00,32,2018,17750,1533600000,WMW1001,ORD1218,RETAILER1002,TRU1002,WMW1001
"",,,,,,,,,0,0,8/8/2018,08,00,00,08,3,00,32,2018,17751,1533686400,WMW1001,ORD1219,RETAILER1002,TRU1002,WMW1001
"",,,,,,,,,0,0,9/8/2018,09,00,00,08,3,00,32,2018,17752,1533772800,WMW1001,ORD1220,RETAILER1002,TRU1002,WMW1001
"",,,,,,,,,0,0,10/8/2018,10,00,00,08,3,00,32,2018,17753,1533859200,WMW1001,ORD1221,RETAILER1002,TRU1002,WMW1001
14/8/2018,14,00,00,08,3,00,33,2018,17757,1534204800,11/8/2018,11,00,00,08,3,00,32,2018,17754,1533945600,WMW1001,ORD1222,RETAILER1002,TRU1002,WMW1001
"",,,,,,,,,0,0,12/8/2018,12,00,00,08,3,00,32,2018,17755,1534032000,WMW1001,ORD1223,RETAILER1002,TRU1002,WMW1001
16/8/2018,16,00,00,08,3,00,33,2018,17759,1534377600,13/8/2018,13,00,00,08,3,00,33,2018,17756,1534118400,WMW1001,ORD1224,RETAILER1002,TRU1002,WMW1001
"",,,,,,,,,0,0,14/8/2018,14,00,00,08,3,00,33,2018,17757,1534204800,WMW1001,ORD1225,RETAILER1002,TRU1002,WMW1001
"",,,,,,,,,0,0,15/8/2018,15,00,00,08,3,00,33,2018,17758,1534291200,WMW1001,ORD1226,RETAILER1002,TRU1002,WMW1001
"",,,,,,,,,0,0,16/8/2018,16,00,00,08,3,00,33,2018,17759,1534377600,WMW1001,ORD1227,RETAILER1002,TRU1002,WMW1001
20/8/2018,20,00,00,08,3,00,34,2018,17763,1534723200,17/8/2018,17,00,00,08,3,00,33,2018,17760,1534464000,WMW1001,ORD1228,RETAILER1002,TRU1002,WMW1001
"",,,,,,,,,0,0,18/8/2018,18,00,00,08,3,00,33,2018,17761,1534550400,WMW1001,ORD1229A,RETAILER1002,TRU1002,WMW1001
"",,,,,,,,,0,0,22/8/2018,22,00,00,08,3,00,34,2018,17765,1534896000,WMW1001,ORD1229B,RETAILER1002,TRU1002,WMW1001
22/8/2018,22,00,00,08,3,00,34,2018,17765,1534896000,19/8/2018,19,00,00,08,3,00,33,2018,17762,1534636800,WMW1001,ORD1230,RETAILER1002,TRU1002,WMW1001
"",,,,,,,,,0,0,20/8/2018,20,00,00,08,3,00,34,2018,17763,1534723200,WMW1001,ORD1231,RETAILER1002,TRU1002,WMW1001
"",,,,,,,,,0,0,21/8/2018,21,00,00,08,3,00,34,2018,17764,1534809600,WMW1001,ORD1232,RETAILER1011,TRU1002,WMW1001
"",,,,,,,,,0,0,22/8/2018,22,00,00,08,3,00,34,2018,17765,1534896000,WMW1001,ORD1233,RETAILER1011,TRU1002,WMW1001
26/8/2018,26,00,00,08,3,00,34,2018,17769,1535241600,23/8/2018,23,00,00,08,3,00,34,2018,17766,1534982400,WMW1001,ORD1234,RETAILER1011,TRU1002,WMW1001
"",,,,,,,,,0,0,24/8/2018,24,00,00,08,3,00,34,2018,17767,1535068800,WMW1001,ORD1235,RETAILER1011,TRU1002,WMW1001
28/8/2018,28,00,00,08,3,00,35,2018,17771,1535414400,25/8/2018,25,00,00,08,3,00,34,2018,17768,1535155200,WMW1001,ORD1236,RETAILER1011,TRU1002,WMW1001
"",,,,,,,,,0,0,26/8/2018,26,00,00,08,3,00,34,2018,17769,1535241600,WMW1001,ORD1237,RETAILER1011,TRU1002,WMW1001
"",,,,,,,,,0,0,27/8/2018,27,00,00,08,3,00,35,2018,17770,1535328000,WMW1001,ORD1238,RETAILER1011,TRU1002,WMW1001
"",,,,,,,,,0,0,28/8/2018,28,00,00,08,3,00,35,2018,17771,1535414400,WMW1001,ORD1239,RETAILER1011,TRU1002,WMW1001
30/8/2018,30,00,00,08,3,00,35,2018,17773,1535587200,29/8/2018,29,00,00,08,3,00,35,2018,17772,1535500800,WMW1001,ORD1240,RETAILER1011,TRU1002,WMW1001
"",,,,,,,,,0,0,30/8/2018,30,00,00,08,3,00,35,2018,17773,1535587200,WMW1001,ORD1241,RETAILER1011,TRU1002,WMW1001
1/9/2018,01,00,00,09,3,00,35,2018,17775,1535760000,31/8/2018,31,00,00,08,3,00,35,2018,17774,1535673600,WMW1001,ORD1242,RETAILER1011,TRU1002,WMW1001
"",,,,,,,,,0,0,1/9/2018,01,00,00,09,3,00,35,2018,17775,1535760000,WMW1001,ORD1243,RETAILER1011,TRU1002,WMW1001
"",,,,,,,,,0,0,2/9/2018,02,00,00,09,3,00,35,2018,17776,1535846400,WMW1001,ORD1244,RETAILER1011,TRU1002,WMW1001
"",,,,,,,,,0,0,3/9/2018,03,00,00,09,3,00,36,2018,17777,1535932800,WMW1001,ORD1245,RETAILER1011,TRU1002,WMW1001
5/9/2018,05,00,00,09,3,00,36,2018,17779,1536105600,4/9/2018,04,00,00,09,3,00,36,2018,17778,1536019200,WMW1001,ORD1246,RETAILER1011,TRU1002,WMW1001
"",,,,,,,,,0,0,5/9/2018,05,00,00,09,3,00,36,2018,17779,1536105600,WMW1001,ORD1247,RETAILER1011,TRU1002,WMW1001
7/9/2018,07,00,00,09,3,00,36,2018,17781,1536278400,6/9/2018,06,00,00,09,3,00,36,2018,17780,1536192000,WMW1001,ORD1248,RETAILER1011,TRU1002,WMW1001
"",,,,,,,,,0,0,7/9/2018,07,00,00,09,3,00,36,2018,17781,1536278400,WMW1001,ORD1249,RETAILER1011,TRU1002,WMW1001
"",,,,,,,,,0,0,8/9/2018,08,00,00,09,3,00,36,2018,17782,1536364800,WMW1001,ORD1250,RETAILER1011,TRU1002,WMW1001
"",,,,,,,,,0,0,9/9/2018,09,00,00,09,3,00,36,2018,17783,1536451200,WMW1001,ORD1251,RETAILER1011,TRU1002,WMW1001
11/9/2018,11,00,00,09,3,00,37,2018,17785,1536624000,10/9/2018,10,00,00,09,3,00,37,2018,17784,1536537600,WMW1001,ORD1252,RETAILER1011,TRU1002,WMW1001
"",,,,,,,,,0,0,11/9/2018,11,00,00,09,3,00,37,2018,17785,1536624000,WMW1001,ORD1253,RETAILER1011,TRU1002,WMW1001
13/9/2018,13,00,00,09,3,00,37,2018,17787,1536796800,12/9/2018,12,00,00,09,3,00,37,2018,17786,1536710400,WMW1001,ORD1254,RETAILER1011,TRU1002,WMW1001
"",,,,,,,,,0,0,13/9/2018,13,00,00,09,3,00,37,2018,17787,1536796800,WMW1001,ORD1255,RETAILER1011,TRU1002,WMW1001
"",,,,,,,,,0,0,14/9/2018,14,00,00,09,3,00,37,2018,17788,1536883200,WMW1001,ORD1256,RETAILER1011,TRU1002,WMW1001
"",,,,,,,,,0,0,15/9/2018,15,00,00,09,3,00,37,2018,17789,1536969600,WMW1001,ORD1257,RETAILER1011,TRU1002,WMW1001
17/9/2018,17,00,00,09,3,00,38,2018,17791,1537142400,16/9/2018,16,00,00,09,3,00,37,2018,17790,1537056000,WMW1001,ORD1258,RETAILER1011,TRU1002,WMW1001
"",,,,,,,,,0,0,17/9/2018,17,00,00,09,3,00,38,2018,17791,1537142400,WMW1001,ORD1259,RETAILER1011,TRU1002,WMW1001
19/9/2018,19,00,00,09,3,00,38,2018,17793,1537315200,18/9/2018,18,00,00,09,3,00,38,2018,17792,1537228800,WMW1001,ORD1260,RETAILER1011,TRU1002,WMW1001
"",,,,,,,,,0,0,19/9/2018,19,00,00,09,3,00,38,2018,17793,1537315200,WMW1001,ORD1261,RETAILER1011,TRU1002,WMW1001
"",,,,,,,,,0,0,20/9/2018,20,00,00,09,3,00,38,2018,17794,1537401600,WMW1001,ORD1262,RETAILER1011,TRU1002,WMW1001
"",,,,,,,,,0,0,21/9/2018,21,00,00,09,3,00,38,2018,17795,1537488000,WMW1001,ORD1263,RETAILER1011,TRU1002,WMW1001
23/9/2018,23,00,00,09,3,00,38,2018,17797,1537660800,22/9/2018,22,00,00,09,3,00,38,2018,17796,1537574400,WMW1001,ORD1264,RETAILER1011,TRU1002,WMW1001
"",,,,,,,,,0,0,23/9/2018,23,00,00,09,3,00,38,2018,17797,1537660800,WMW1001,ORD1265,RETAILER1011,TRU1002,WMW1001
26/9/2018,26,00,00,09,3,00,39,2018,17800,1537920000,24/9/2018,24,00,00,09,3,00,39,2018,17798,1537747200,WMW1001,ORD1266,RETAILER1011,TRU1002,WMW1001
"",,,,,,,,,0,0,25/9/2018,25,00,00,09,3,00,39,2018,17799,1537833600,WMW1001,ORD1267,RETAILER1011,TRU1002,WMW1001
"",,,,,,,,,0,0,26/9/2018,26,00,00,09,3,00,39,2018,17800,1537920000,WMW1001,ORD1268,RETAILER1011,TRU1002,WMW1001
"",,,,,,,,,0,0,27/9/2018,27,00,00,09,3,00,39,2018,17801,1538006400,WMW1001,ORD1269,RETAILER1011,TRU1002,WMW1001
30/9/2018,30,00,00,09,3,00,39,2018,17804,1538265600,28/9/2018,28,00,00,09,3,00,39,2018,17802,1538092800,WMW1001,ORD1270,RETAILER1011,TRU1002,WMW1001
"",,,,,,,,,0,0,29/9/2018,29,00,00,09,3,00,39,2018,17803,1538179200,WMW1001,ORD1271,RETAILER1011,TRU1002,WMW1001
2/10/2018,02,00,00,10,4,00,40,2018,17806,1538438400,30/9/2018,30,00,00,09,3,00,39,2018,17804,1538265600,WMW1001,ORD1272,RETAILER1011,TRU1002,WMW1001
"",,,,,,,,,0,0,1/10/2018,01,00,00,10,4,00,40,2018,17805,1538352000,WMW1001,ORD1273,RETAILER1011,TRU1002,WMW1001
"",,,,,,,,,0,0,2/10/2018,02,00,00,10,4,00,40,2018,17806,1538438400,WMW1001,ORD1274,RETAILER1011,TRU1002,WMW1001
"",,,,,,,,,0,0,3/10/2018,03,00,00,10,4,00,40,2018,17807,1538524800,WMW1001,ORD1275,RETAILER1011,TRU1002,WMW1001
6/10/2018,06,00,00,10,4,00,40,2018,17810,1538784000,4/10/2018,04,00,00,10,4,00,40,2018,17808,1538611200,WMW1001,ORD1276,RETAILER1011,TRU1002,WMW1001
"",,,,,,,,,0,0,5/10/2018,05,00,00,10,4,00,40,2018,17809,1538697600,WMW1001,ORD1277,RETAILER1011,TRU1002,WMW1001
8/10/2018,08,00,00,10,4,00,41,2018,17812,1538956800,6/10/2018,06,00,00,10,4,00,40,2018,17810,1538784000,WMW1001,ORD1278,RETAILER1011,TRU1002,WMW1001
"",,,,,,,,,0,0,7/10/2018,07,00,00,10,4,00,40,2018,17811,1538870400,WMW1001,ORD1279,RETAILER1011,TRU1002,WMW1001
"",,,,,,,,,0,0,8/10/2018,08,00,00,10,4,00,41,2018,17812,1538956800,WMW1001,ORD1280,RETAILER1011,TRU1002,WMW1001
"",,,,,,,,,0,0,9/10/2018,09,00,00,10,4,00,41,2018,17813,1539043200,WMW1001,ORD1281,RETAILER1011,TRU1002,WMW1001
12/10/2018,12,00,00,10,4,00,41,2018,17816,1539302400,10/10/2018,10,00,00,10,4,00,41,2018,17814,1539129600,WMW1001,ORD1282,RETAILER1011,TRU1002,WMW1001
"",,,,,,,,,0,0,11/10/2018,11,00,00,10,4,00,41,2018,17815,1539216000,WMW1001,ORD1283,RETAILER1011,TRU1002,WMW1001
14/10/2018,14,00,00,10,4,00,41,2018,17818,1539475200,12/10/2018,12,00,00,10,4,00,41,2018,17816,1539302400,WMW1001,ORD1284,RETAILER1011,TRU1002,WMW1001
"",,,,,,,,,0,0,13/10/2018,13,00,00,10,4,00,41,2018,17817,1539388800,WMW1001,ORD1285,RETAILER1011,TRU1002,WMW1001
"",,,,,,,,,0,0,14/10/2018,14,00,00,10,4,00,41,2018,17818,1539475200,WMW1001,ORD1286,RETAILER1011,TRU1002,WMW1001
"",,,,,,,,,0,0,15/10/2018,15,00,00,10,4,00,42,2018,17819,1539561600,WMW1001,ORD1287,RETAILER1011,TRU1002,WMW1001
18/10/2018,18,00,00,10,4,00,42,2018,17822,1539820800,16/10/2018,16,00,00,10,4,00,42,2018,17820,1539648000,WMW1001,ORD1288,RETAILER1011,TRU1002,WMW1001
"",,,,,,,,,0,0,17/10/2018,17,00,00,10,4,00,42,2018,17821,1539734400,WMW1001,ORD1289,RETAILER1011,TRU1002,WMW1001
20/10/2018,20,00,00,10,4,00,42,2018,17824,1539993600,18/10/2018,18,00,00,10,4,00,42,2018,17822,1539820800,WMW1001,ORD1290,RETAILER1011,TRU1002,WMW1001
"",,,,,,,,,0,0,19/10/2018,19,00,00,10,4,00,42,2018,17823,1539907200,WMW1001,ORD1291,RETAILER1011,TRU1002,WMW1001
"",,,,,,,,,0,0,20/10/2018,20,00,00,10,4,00,42,2018,17824,1539993600,WMW1001,ORD1292,RETAILER1011,TRU1002,WMW1001
"",,,,,,,,,0,0,21/10/2018,21,00,00,10,4,00,42,2018,17825,1540080000,WMW1001,ORD1293,RETAILER1011,TRU1002,WMW1001
24/10/2018,24,00,00,10,4,00,43,2018,17828,1540339200,22/10/2018,22,00,00,10,4,00,43,2018,17826,1540166400,WMW1001,ORD1294,RETAILER1011,TRU1002,WMW1001
"",,,,,,,,,0,0,23/10/2018,23,00,00,10,4,00,43,2018,17827,1540252800,WMW1001,ORD1295,RETAILER1012,TRU1002,WMW1001
26/10/2018,26,00,00,10,4,00,43,2018,17830,1540512000,24/10/2018,24,00,00,10,4,00,43,2018,17828,1540339200,WMW1001,ORD1296,RETAILER1012,TRU1002,WMW1001
"",,,,,,,,,0,0,25/10/2018,25,00,00,10,4,00,43,2018,17829,1540425600,WMW1001,ORD1297,RETAILER1012,TRU1002,WMW1001
"",,,,,,,,,0,0,26/10/2018,26,00,00,10,4,00,43,2018,17830,1540512000,WMW1001,ORD1298,RETAILER1012,TRU1002,WMW1001
"",,,,,,,,,0,0,27/10/2018,27,00,00,10,4,00,43,2018,17831,1540598400,WMW1001,ORD1299,RETAILER1012,TRU1002,WMW1001
30/10/2018,30,00,00,10,4,00,44,2018,17834,1540857600,28/10/2018,28,00,00,10,4,00,43,2018,17832,1540684800,WMW1001,ORD1300,RETAILER1012,TRU1002,WMW1001
"",,,,,,,,,0,0,29/10/2018,29,00,00,10,4,00,44,2018,17833,1540771200,WMW1001,ORD1301,RETAILER1012,TRU1002,WMW1001
1/11/2018,01,00,00,11,4,00,44,2018,17836,1541030400,30/10/2018,30,00,00,10,4,00,44,2018,17834,1540857600,WMW1001,ORD1302,RETAILER1012,TRU1002,WMW1001
"",,,,,,,,,0,0,31/10/2018,31,00,00,10,4,00,44,2018,17835,1540944000,WMW1001,ORD1303,RETAILER1012,TRU1002,WMW1001
"",,,,,,,,,0,0,1/11/2018,01,00,00,11,4,00,44,2018,17836,1541030400,WMW1001,ORD1304,RETAILER1012,TRU1002,WMW1001
"",,,,,,,,,0,0,2/11/2018,02,00,00,11,4,00,44,2018,17837,1541116800,WMW1001,ORD1305,RETAILER1012,TRU1002,WMW1001
5/11/2018,05,00,00,11,4,00,45,2018,17840,1541376000,3/11/2018,03,00,00,11,4,00,44,2018,17838,1541203200,WMW1001,ORD1306,RETAILER1012,TRU1002,WMW1001
"",,,,,,,,,0,0,4/11/2018,04,00,00,11,4,00,44,2018,17839,1541289600,WMW1001,ORD1307,RETAILER1012,TRU1002,WMW1001
